Lote;Registro Sanitario;RUC ; C¢digo Cliente ; Proveedor ; Raz¢n Social ;Fecha Ingreso ; Fecha Vcto ;T. Documento ; Nø de Documento ; C¢digo Interno ;Unidad (UND) ; UM ; Temp. ;Cant.Bulto;Cant. Cajas ;Cant.x Caja;Cant.Fracci¢n; Cantidad Total ;Fabricante ; Procedencia ; Observaciones
25E16060;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;10/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001151;INT-P0596;UND;UND;15ø 25øC;1;1;170;0;170;CG MedTech Co.,Ltd;COREA;
25E16055;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;10/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001151;INT-P0597;UND;UND;15ø 25øC;1;1;100;0;100;CG MedTech Co.,Ltd;COREA;
25F10024;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;10/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001151;INT-P0598;UND;UND;15ø 25øC;1;1;17;0;17;CG MedTech Co.,Ltd;COREA;
25H07001;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;10/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001151;INT-P0599;UND;UND;15ø 25øC;1;1;9;0;9;CG MedTech Co.,Ltd;COREA;
24J28001;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;10/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001151;INT-P0600;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
25G22005;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;10/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001151;INT-P0601;UND;UND;15ø 25øC;1;1;13;0;13;CG MedTech Co.,Ltd;COREA;
25I23012;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0602;UND;UND;15ø 25øC;1;1;200;0;200;CG MedTech Co.,Ltd;COREA;
25J14058;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0603;UND;UND;15ø 25øC;1;1;500;0;500;CG MedTech Co.,Ltd;COREA;
25K17051;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0604;UND;UND;15ø 25øC;1;1;14;0;14;CG MedTech Co.,Ltd;COREA;
 25K24088;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0605;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
25K04105;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0606;UND;UND;15ø 25øC;1;1;4;0;4;CG MedTech Co.,Ltd;COREA;
25K14042;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0607;UND;UND;15ø 25øC;1;1;6;0;6;CG MedTech Co.,Ltd;COREA;
25K24089;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0608;UND;UND;15ø 25øC;1;1;49;0;49;CG MedTech Co.,Ltd;COREA;
25K19014;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0609;UND;UND;15ø 25øC;1;1;20;0;20;CG MedTech Co.,Ltd;COREA;
25K13029;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0610;UND;UND;15ø 25øC;1;1;40;0;40;CG MedTech Co.,Ltd;COREA;
25K14029;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0611;UND;UND;15ø 25øC;1;1;10;0;10;CG MedTech Co.,Ltd;COREA;
25K19052;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0612;UND;UND;15ø 25øC;1;1;60;0;60;CG MedTech Co.,Ltd;COREA;
25K14055;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0613;UND;UND;15ø 25øC;1;1;65;0;65;CG MedTech Co.,Ltd;COREA;
25K14024;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0614;UND;UND;15ø 25øC;1;1;26;0;26;CG MedTech Co.,Ltd;COREA;
25K18010;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0615;UND;UND;15ø 25øC;1;1;4;0;4;CG MedTech Co.,Ltd;COREA;
 25K04069;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0616;UND;UND;15ø 25øC;1;1;20;0;20;CG MedTech Co.,Ltd;COREA;
25G08018;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0617;UND;UND;15ø 25øC;1;1;30;0;30;CG MedTech Co.,Ltd;COREA;
25J20105;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0618;UND;UND;15ø 25øC;1;1;20;0;20;CG MedTech Co.,Ltd;COREA;
 25J20106;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0619;UND;UND;15ø 25øC;1;1;10;0;10;CG MedTech Co.,Ltd;COREA;
25J20107;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0620;UND;UND;15ø 25øC;1;1;15;0;15;CG MedTech Co.,Ltd;COREA;
 25K06028;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0621;UND;UND;15ø 25øC;1;1;20;0;20;CG MedTech Co.,Ltd;COREA;
25K06029;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0622;UND;UND;15ø 25øC;1;1;20;0;20;CG MedTech Co.,Ltd;COREA;
25K18146;DM28330E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0623;UND;UND;15ø 25øC;1;1;6;0;6;CG MedTech Co.,Ltd;COREA;
 25K18167;DM28330E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0624;UND;UND;15ø 25øC;1;1;10;0;10;CG MedTech Co.,Ltd;COREA;
 25K18204;DM28330E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0625;UND;UND;15ø 25øC;1;1;10;0;10;CG MedTech Co.,Ltd;COREA;
25K07008;DM28330E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0626;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
25K12028;DM28330E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0627;UND;UND;15ø 25øC;1;1;9;0;9;CG MedTech Co.,Ltd;COREA;
25D07014;DM28330E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0628;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
25K13018;DM28330E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0629;UND;UND;15ø 25øC;1;1;4;0;4;CG MedTech Co.,Ltd;COREA;
25H05080;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0630;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
 25K14030;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0631;UND;UND;15ø 25øC;1;1;9;0;9;CG MedTech Co.,Ltd;COREA;
25K27043 ;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0632;UND;UND;15ø 25øC;1;1;1;0;1;CG MedTech Co.,Ltd;COREA;
25K24090;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0633;UND;UND;15ø 25øC;1;1;70;0;70;CG MedTech Co.,Ltd;COREA;
25K24095;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0634;UND;UND;15ø 25øC;1;1;39;0;39;CG MedTech Co.,Ltd;COREA;
25K28003;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0635;UND;UND;15ø 25øC;1;1;11;0;11;CG MedTech Co.,Ltd;COREA;
25I26027;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0636;UND;UND;15ø 25øC;1;1;3;0;3;CG MedTech Co.,Ltd;COREA;
25K27032;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0637;UND;UND;15ø 25øC;1;1;7;0;7;CG MedTech Co.,Ltd;COREA;
25J24018;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0638;UND;UND;15ø 25øC;1;1;10;0;10;CG MedTech Co.,Ltd;COREA;
 25K24098;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0639;UND;UND;15ø 25øC;1;1;35;0;35;CG MedTech Co.,Ltd;COREA;
25K26026 ;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0640;UND;UND;15ø 25øC;1;1;20;0;20;CG MedTech Co.,Ltd;COREA;
25K26029;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0641;UND;UND;15ø 25øC;1;1;40;0;40;CG MedTech Co.,Ltd;COREA;
25H06006;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0642;UND;UND;15ø 25øC;1;1;3;0;3;CG MedTech Co.,Ltd;COREA;
25K26030;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0643;UND;UND;15ø 25øC;1;1;17;0;17;CG MedTech Co.,Ltd;COREA;
25K27019;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0644;UND;UND;15ø 25øC;1;1;20;0;20;CG MedTech Co.,Ltd;COREA;
25D09003;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0645;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
25K27027;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0646;UND;UND;15ø 25øC;1;1;18;0;18;CG MedTech Co.,Ltd;COREA;
 25D09014;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0647;UND;UND;15ø 25øC;1;1;8;0;8;CG MedTech Co.,Ltd;COREA;
25K27031;DM28498E;20606511991;CLI-1991-001;CG MedTech Co.,Ltd;TRAUMA SPINE E.I.R.L.;12/12/2025;31/12/2099;Invoice;C25-1117-1;INT-P0648;UND;UND;15ø 25øC;1;1;2;0;2;CG MedTech Co.,Ltd;COREA;
2510227448;DM19815E;20605712241;CLI-2241-001;BROSMED MEDICAL CO.,LTD.;MIRET MEDICAL ASOCIADOS S.A.C. MIRET MED;15/12/2025;22/10/2028;Invoice;PE0063220251013A;INT-P0649;UND;UND;15ø 25øC;1;1;200;0;200;BROSMED MEDICAL CO.,LTD.;CHINA;
2510227458;DM20783E;20605712241;CLI-2241-001;BROSMED MEDICAL CO.,LTD.;MIRET MEDICAL ASOCIADOS S.A.C. MIRET MED;15/12/2025;22/10/2028;Invoice;PE0063220251013A;INT-P0650;UND;UND;15ø 25øC;1;1;450;0;450;BROSMED MEDICAL CO.,LTD.;CHINA;
2510227459;DM20783E;20605712241;CLI-2241-001;BROSMED MEDICAL CO.,LTD.;MIRET MEDICAL ASOCIADOS S.A.C. MIRET MED;15/12/2025;22/10/2028;Invoice;PE0063220251013A;INT-P0651;UND;UND;15ø 25øC;1;1;600;0;600;BROSMED MEDICAL CO.,LTD.;CHINA;
2510227462;DM25782E ;20605712241;CLI-2241-001;BROSMED MEDICAL CO.,LTD.;MIRET MEDICAL ASOCIADOS S.A.C. MIRET MED;15/12/2025;21/10/2028;Invoice;PE0063220251013A;INT-P0652;UND;UND;15ø 25øC;1;1;300;0;300;BROSMED MEDICAL CO.,LTD.;CHINA;
2510227448;DM19815E;20605712241;CLI-2241-001;BROSMED MEDICAL CO.,LTD.;MIRET MEDICAL ASOCIADOS S.A.C. MIRET MED;16/12/2025;22/10/2028;Gu¡a de Remisi¢n Remitente;T002-4036;INT-P0653;UND;UND;15ø 25øC;1;1;200;0;200;BROSMED MEDICAL CO.,LTD.;CHINA;
2510227458;DM20783E;20605712241;CLI-2241-001;BROSMED MEDICAL CO.,LTD.;MIRET MEDICAL ASOCIADOS S.A.C. MIRET MED;16/12/2025;22/10/2028;Gu¡a de Remisi¢n Remitente;T002-4036;INT-P0654;UND;UND;15ø 25øC;1;1;450;0;450;BROSMED MEDICAL CO.,LTD.;CHINA;
2510227459;DM20783E;20605712241;CLI-2241-001;BROSMED MEDICAL CO.,LTD.;MIRET MEDICAL ASOCIADOS S.A.C. MIRET MED;16/12/2025;22/10/2028;Gu¡a de Remisi¢n Remitente;T002-4036;INT-P0655;UND;UND;15ø 25øC;1;1;600;0;600;BROSMED MEDICAL CO.,LTD.;CHINA;
2510227462;DM25782E ;20605712241;CLI-2241-001;BROSMED MEDICAL CO.,LTD.;MIRET MEDICAL ASOCIADOS S.A.C. MIRET MED;16/12/2025;21/10/2028;Gu¡a de Remisi¢n Remitente;T002-4036;INT-P0656;UND;UND;15ø 25øC;1;1;300;0;300;BROSMED MEDICAL CO.,LTD.;CHINA;
250186;DM2109E;20606511991;CLI-1991-001;AID HEALTH CARE S.A.C.;TRAUMA SPINE E.I.R.L.;15/12/2025;13/01/2030;Gu¡a de Remisi¢n Remitente;T001-00001156;INT-P0657;UND;UND;15ø 25øC;1;1;2;0;2;AID HEALTH CARE S.A.C.;PERU;
20240405;DM20483E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;15/12/2025;4/04/2029;Gu¡a de Remisi¢n Remitente;T001-00001156;INT-P0658;UND;UND;15ø 25øC;1;1;2;0;2;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20230920;DM20483E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;15/12/2025;19/09/2028;Gu¡a de Remisi¢n Remitente;T001-00001156;INT-P0659;UND;UND;15ø 25øC;1;1;3;0;3;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
25H07001;DM20483E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;15/12/2025;31/12/2099;Gu¡a de Remisi¢n Remitente;T001-00001156;INT-P0660;UND;UND;15ø 25øC;1;1;1;0;1;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20251000122;DM25196E;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;8/10/2028;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0661;UND;UND;15ø 25øC;1;1;20;0;20;G21 S.r.l.;ITALIA;
20250300156;DM23878E;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;26/03/2028;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0662;UND;UND;15ø 25øC;1;1;5;0;5;G21 S.r.l.;ITALIA;
20250600085;DM23878E;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;16/06/2028;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0663;UND;UND;15ø 25øC;1;1;14;0;14;G21 S.r.l.;ITALIA;
20250700058;DM23878E;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;16/07/2028;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0664;UND;UND;15ø 25øC;1;1;19;0;19;G21 S.r.l.;ITALIA;
20250200011;DM22318;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;12/12/2027;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0665;UND;UND;15ø 25øC;1;1;1;0;1;G21 S.r.l.;ITALIA;
20250400065;DM22318;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;21/02/2028;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0666;UND;UND;15ø 25øC;1;1;4;0;4;G21 S.r.l.;ITALIA;
20250600090;DM22318;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;22/05/2028;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0667;UND;UND;15ø 25øC;1;1;17;0;17;G21 S.r.l.;ITALIA;
20250800037;DM22318;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;13/07/2028;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0668;UND;UND;15ø 25øC;1;1;18;0;18;G21 S.r.l.;ITALIA;
20240900058;DM22318;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;12/06/2027;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0669;UND;UND;15ø 25øC;1;1;1;0;1;G21 S.r.l.;ITALIA;
20231000117;DM27007E;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;17/10/2026;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0670;UND;UND;15ø 25øC;1;1;25;0;25;G21 S.r.l.;ITALIA;
20240200172;DM27007E;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;28/02/2027;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0671;UND;UND;15ø 25øC;1;1;18;0;18;G21 S.r.l.;ITALIA;
20230700229;DM25284E;20606511991;CLI-1991-001;G21 S.r.l.;TRAUMA SPINE E.I.R.L.;23/12/2025;31/01/2026;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0672;UND;UND;15ø 25øC;1;1;1;0;1;G21 S.r.l.;ITALIA;
23092553;DM2109E;20606511991;CLI-1991-001;AID HEALTH CARE S.A.C.;TRAUMA SPINE E.I.R.L.;23/12/2025;21/09/2028;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0673;UND;UND;15ø 25øC;1;1;5;0;5;AID HEALTH CARE S.A.C.;PERU;
2403682;DM2109E;20606511991;CLI-1991-001;AID HEALTH CARE S.A.C.;TRAUMA SPINE E.I.R.L.;23/12/2025;14/03/2029;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0674;UND;UND;15ø 25øC;1;1;4;0;4;AID HEALTH CARE S.A.C.;PERU;
250139;DM2109E;20606511991;CLI-1991-001;AID HEALTH CARE S.A.C.;TRAUMA SPINE E.I.R.L.;23/12/2025;8/01/2030;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0675;UND;UND;15ø 25øC;1;1;6;0;6;AID HEALTH CARE S.A.C.;PERU;
250186;DM2109E;20606511991;CLI-1991-001;AID HEALTH CARE S.A.C.;TRAUMA SPINE E.I.R.L.;23/12/2025;13/01/2030;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0676;UND;UND;15ø 25øC;1;1;4;0;4;AID HEALTH CARE S.A.C.;PERU;
23092600;DM2109E;20606511991;CLI-1991-001;AID HEALTH CARE S.A.C.;TRAUMA SPINE E.I.R.L.;23/12/2025;26/09/2028;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0677;UND;UND;15ø 25øC;1;1;2;0;2;AID HEALTH CARE S.A.C.;PERU;
2404864;DM2109E;20606511991;CLI-1991-001;AID HEALTH CARE S.A.C.;TRAUMA SPINE E.I.R.L.;23/12/2025;4/04/2029;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0678;UND;UND;15ø 25øC;1;1;4;0;4;AID HEALTH CARE S.A.C.;PERU;
25061779;DM2109E;20606511991;CLI-1991-001;AID HEALTH CARE S.A.C.;TRAUMA SPINE E.I.R.L.;23/12/2025;5/06/2030;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0679;UND;UND;15ø 25øC;1;1;6;0;6;AID HEALTH CARE S.A.C.;PERU;
20240102;DM2109E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;23/12/2025;1/01/2029;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0680;UND;UND;15ø 25øC;1;1;4;0;4;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20240102;DM2109E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;23/12/2025;1/01/2029;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0681;UND;UND;15ø 25øC;1;1;25;0;25;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20240805;DM2109E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;23/12/2025;4/08/2029;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0682;UND;UND;15ø 25øC;1;1;58;0;58;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20240405;DM2109E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;23/12/2025;4/04/2029;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0683;UND;UND;15ø 25øC;1;1;12;0;12;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20240805;DM2109E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;23/12/2025;4/08/2029;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0684;UND;UND;15ø 25øC;1;1;2;0;2;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20250306;DM2109E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;23/12/2025;5/03/2030;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0685;UND;UND;15ø 25øC;1;1;77;0;77;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20230920;DM2109E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;23/12/2025;19/09/2028;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0686;UND;UND;15ø 25øC;1;1;20;0;20;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20210825;DM2109E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;23/12/2025;24/08/2026;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0687;UND;UND;15ø 25øC;1;1;25;0;25;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
20230920;DM2109E;20606511991;CLI-1991-001;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;TRAUMA SPINE E.I.R.L.;23/12/2025;19/09/2028;Gu¡a de Remisi¢n Remitente;T001-00001180;INT-P0688;UND;UND;15ø 25øC;1;1;39;0;39;Jiagsu Province Huaxing Medical Apparatus Industry Co., LTD;CHINA;
